root,parent,dataset_id,class,name
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,317.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,318.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,319.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,320.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,321.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,323.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,324.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,325.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,326.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,327.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,328.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,329.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,33.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,330.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,331.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,332.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,333.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,334.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,335.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,336.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,337.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,338.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,339.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,34.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,340.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,341.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,342.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,343.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,345.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,347.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,348.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,349.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,35.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,351.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,352.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,353.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,354.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,355.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,356.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,357.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,358.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,359.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,36.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,360.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,361.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,362.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,363.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,364.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,366.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,367.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,368.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,369.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,37.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,370.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,371.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,372.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,373.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,374.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,375.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,376.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,377.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,378.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,379.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,38.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,380.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,381.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,382.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,383.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,384.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,385.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,386.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,387.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,389.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,39.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,390.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,391.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,392.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,393.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,394.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,395.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,396.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,397.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,398.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,399.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,40.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,400.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,42.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,43.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,44.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,45.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,46.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,47.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,481.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,482.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,483.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,484.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,485.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,486.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,487.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,489.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,490.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,491.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,492.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,493.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,494.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,495.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,496.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,497.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,499.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,5.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,50.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,500.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,501.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,502.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,503.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,504.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,505.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,506.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,507.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,508.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,51.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,510.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,511.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,512.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,513.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,514.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,515.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,517.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,519.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,520.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,521.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,522.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,523.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,524.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,525.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,526.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,528.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,529.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,53.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,530.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,531.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,532.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,533.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,534.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,535.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,536.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,537.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,539.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,54.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,540.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,541.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,542.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,545.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,546.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,548.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,55.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,550.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,551.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,554.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,556.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,557.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,558.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,559.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,56.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,560.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,561.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,562.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,563.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,564.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,566.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,567.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,568.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,569.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,57.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,570.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,571.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,574.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,575.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,576.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,577.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,58.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,580.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,581.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,582.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,583.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,584.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,585.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,586.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,587.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,588.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,59.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,591.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,593.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,594.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,595.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,596.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,597.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,598.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,599.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,6.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,60.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,600.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,601.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,602.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,603.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,604.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,605.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,606.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,607.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,608.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,61.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,612.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,613.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,615.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,616.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,619.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,62.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,620.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,621.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,623.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,624.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,628.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,629.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,632.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,633.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,637.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,638.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,639.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,64.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,640.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,641.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,642.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,643.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,644.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,645.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,646.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,647.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,648.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,649.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,65.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,650.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,651.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,652.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,653.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,654.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,655.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,656.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,657.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,658.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,659.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,66.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,660.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,662.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,663.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,665.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,667.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,668.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,67.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,671.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,672.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,673.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,674.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,676.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,677.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,678.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,68.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,681.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,682.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,686.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,687.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,688.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,689.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,69.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,691.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,692.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,693.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,695.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,696.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,697.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,699.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,7.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,70.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,701.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,702.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,703.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,704.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,705.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,707.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,708.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,709.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,710.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,711.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,712.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,713.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,714.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,715.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,716.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,717.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,718.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,720.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,723.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,724.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,725.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,726.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,727.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,728.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,729.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,73.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,730.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,734.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,735.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,736.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,737.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,739.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,74.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,740.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,745.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,747.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,748.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,749.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,75.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,751.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,752.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,753.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Swift,755.jpg
